DateTime,GenerationUnitCode,AreaDisplayName,GenerationUnitType,Generation_MWh
2014-12-07,18WVRN4B-12345-I,Spain (ES),Hydro Pumped Storage,0.0
2014-12-07,18WVRN5-12345-A0,Spain (ES),Hydro Water Reservoir,852.6
2014-12-07,18WVRN5B-12345-8,Spain (ES),Hydro Pumped Storage,0.0
2014-12-07,18WVRN6-12345-AR,Spain (ES),Hydro Water Reservoir,774.7
2014-12-07,18WVRN6B-12345-Z,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WABO1-12345-D7,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WABO2-12345-DY,Spain (ES),Fossil Hard coal,9907.5
2014-12-08,18WACE3-12345-CD,Spain (ES),Fossil Gas,0.0
2014-12-08,18WACE4-12345-C3,Spain (ES),Fossil Gas,1975.0
2014-12-08,18WAL11-12345-AZ,Spain (ES),Hydro Water Reservoir,1853.9
2014-12-08,18WAL12-12345-AP,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WAL13-12345-AF,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WAL14-12345-A5,Spain (ES),Hydro Water Reservoir,1865.6
2014-12-08,18WAL15-12345-AW,Spain (ES),Hydro Water Reservoir,1857.6
2014-12-08,18WAL16-12345-AM,Spain (ES),Hydro Water Reservoir,610.8
2014-12-08,18WAL21-12345-AO,Spain (ES),Hydro Water Reservoir,254.8
2014-12-08,18WAL21B-12345-W,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WAL22-12345-AE,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WAL22B-12345-M,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WALG3TG1-123-9,Spain (ES),Fossil Gas,0.0
2014-12-08,18WALG3TG2-123-2,Spain (ES),Fossil Gas,0.0
2014-12-08,18WALG3TV1-123-0,Spain (ES),Fossil Gas,0.0
2014-12-08,18WALL1-12345-DV,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WALZ1-12345-BT,Spain (ES),Nuclear,22716.8
2014-12-08,18WALZ2-12345-BJ,Spain (ES),Nuclear,24025.1
2014-12-08,18WAMBITG1-12--P,Spain (ES),Fossil Gas,0.0
2014-12-08,18WAMBITG2-12-CT,Spain (ES),Fossil Gas,0.0
2014-12-08,18WAMBITV-123-CK,Spain (ES),Fossil Gas,0.0
2014-12-08,18WARC3TG1-12-C4,Spain (ES),Fossil Gas,0.0
2014-12-08,18WARC3TG2-12-CY,Spain (ES),Fossil Gas,0.0
2014-12-08,18WARC3TV-123-CP,Spain (ES),Fossil Gas,0.0
2014-12-08,18WARCOS1-123-CR,Spain (ES),Fossil Gas,0.0
2014-12-08,18WARCOS2-123-CJ,Spain (ES),Fossil Gas,0.0
2014-12-08,18WARRU1-1234-CW,Spain (ES),Fossil Gas,0.0
2014-12-08,18WARRU2-1234-CN,Spain (ES),Fossil Gas,0.0
2014-12-08,18WASC1-12345-BD,Spain (ES),Nuclear,24187.4
2014-12-08,18WASC2-12345-B3,Spain (ES),Nuclear,0.0
2014-12-08,18WBAHITG1-12-CR,Spain (ES),Fossil Gas,3230.9
2014-12-08,18WBAHITG2-12-CK,Spain (ES),Fossil Gas,0.0
2014-12-08,18WBAHITV-123-CB,Spain (ES),Fossil Gas,2355.0
2014-12-08,18WBEL1-12345-AY,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WBEL2-12345-AO,Spain (ES),Hydro Water Reservoir,691.5999999999999
2014-12-08,18WBEL3-12345-AE,Spain (ES),Hydro Water Reservoir,85.6
2014-12-08,18WBES3-12345-C7,Spain (ES),Fossil Gas,0.0
2014-12-08,18WBES4-12345-CY,Spain (ES),Fossil Gas,6911.1
2014-12-08,18WBES5TG1-123-2,Spain (ES),Fossil Gas,0.0
2014-12-08,18WBES5TG2-123-W,Spain (ES),Fossil Gas,1045.3
2014-12-08,18WBES5TV-1234-K,Spain (ES),Fossil Gas,809.5
2014-12-08,18WBRR1-12345-DS,Spain (ES),Fossil Hard coal,7997.1
2014-12-08,18WCA21-12345-AJ,Spain (ES),Hydro Water Reservoir,1118.1
2014-12-08,18WCAMGI10-12-CK,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCAMGI20-12-CC,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCCO2-12345-DX,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WCCO3-12345-DN,Spain (ES),Fossil Hard coal,7240.6
2014-12-08,18WCED1-12345-AZ,Spain (ES),Hydro Water Reservoir,365.6
2014-12-08,18WCED2-12345-AP,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WCED3-12345-AF,Spain (ES),Hydro Water Reservoir,423.9
2014-12-08,18WCED4-12345-A5,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WCO21-12345--L,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WCO22-12345-AQ,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WCOF1-12345-B2,Spain (ES),Nuclear,25551.1
2014-12-08,18WCOL4-12345-CF,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCOM4-12345-D2,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WCOM5-12345-DT,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WCTGN1-1234-CP,Spain (ES),Fossil Gas,6515.4
2014-12-08,18WCTGN2-1234-CG,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTGN3-1234-C7,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTJON1-123-CJ,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTJON2-123-CB,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTJON3-1234-E,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTN3TG1-12-CI,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTN3TG2-12-CB,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTN3TV-123-C2,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTN4TG1-123-M,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTN4TG2-123-F,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTN4TV-1234-3,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTNUTG1-12-C7,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTNUTG2-12-C0,Spain (ES),Fossil Gas,0.0
2014-12-08,18WCTNUTV-123-CS,Spain (ES),Fossil Gas,0.0
2014-12-08,18WECH1-12345-DK,Spain (ES),Fossil Brown coal/Lignite,0.0
2014-12-08,18WECT3TG1-123-X,Spain (ES),Fossil Gas,0.0
2014-12-08,18WECT3TG2-123-Q,Spain (ES),Fossil Gas,0.0
2014-12-08,18WECT3TV1-123-O,Spain (ES),Fossil Gas,0.0
2014-12-08,18WELC1-12345-GZ,Spain (ES),Fossil Hard coal,5904.1
2014-12-08,18WESC6TG1-12-CL,Spain (ES),Fossil Gas,0.0
2014-12-08,18WESC6TG2-12-CE,Spain (ES),Fossil Gas,0.0
2014-12-08,18WESC6TV-123-C5,Spain (ES),Fossil Gas,0.0
2014-12-08,18WESCCC1-123-C5,Spain (ES),Fossil Gas,0.0
2014-12-08,18WESCCC2-123-CY,Spain (ES),Fossil Gas,0.0
2014-12-08,18WESCCC3-123-CQ,Spain (ES),Fossil Gas,0.0
2014-12-08,18WEST21-12345-C,Spain (ES),Hydro Water Reservoir,769.6
2014-12-08,18WFOI1-12345-D0,Spain (ES),Fossil Gas,0.0
2014-12-08,18WGAR1-12345-BN,Spain (ES),Nuclear,0.0
2014-12-08,18WGUA1-12345-D3,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WGUA2-12345-DU,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WGYG1-12345-A6,Spain (ES),Hydro Water Reservoir,219.3
2014-12-08,18WJMO1-12345-AN,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WJMO2-12345-AD,Spain (ES),Hydro Water Reservoir,608.4
2014-12-08,18WJMO3-12345-A3,Spain (ES),Hydro Water Reservoir,548.7
2014-12-08,18WJMO4-12345-AU,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WLAD4-123456-B,Spain (ES),Fossil Hard coal,6853.0
2014-12-08,18WLIT1-123456-S,Spain (ES),Fossil Hard coal,4376.6
2014-12-08,18WLIT2-123456-I,Spain (ES),Fossil Hard coal,11043.6
2014-12-08,18WMALA1-1234567,Spain (ES),Fossil Gas,5014.3
2014-12-08,18WMEI1-12345-DT,Spain (ES),Fossil Hard coal,8471.1
2014-12-08,18WMUE1-12345-FP,Spain (ES),Hydro Water Reservoir,418.3
2014-12-08,18WMUE1B-12345-6,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WMUE2-12345-FF,Spain (ES),Hydro Water Reservoir,700.1
2014-12-08,18WMUE2B-12345-X,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WMUE3-12345-F5,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WMUE3B-12345-N,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WNRC2-12345-DR,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WNRC3-12345-DH,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WPALOS1-123-CB,Spain (ES),Fossil Gas,0.0
2014-12-08,18WPALOS2-123-C3,Spain (ES),Fossil Gas,0.0
2014-12-08,18WPALOS3-123-CW,Spain (ES),Fossil Gas,0.0
2014-12-08,18WPBCN1-1234-PG,Spain (ES),Fossil Gas,0.0
2014-12-08,18WPBCN2-1234-P7,Spain (ES),Fossil Gas,6137.4
2014-12-08,18WPGR1-12345-DF,Spain (ES),Fossil Hard coal,7226.4
2014-12-08,18WPGR2-12345-D5,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WPGR3-12345-DW,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WPGR4-12345-DM,Spain (ES),Fossil Hard coal,7155.1
2014-12-08,18WPGR5TG1-123-T,Spain (ES),Fossil Gas,0.0
2014-12-08,18WPGR5TG2-123-M,Spain (ES),Fossil Gas,0.0
2014-12-08,18WPGR5TV-1234-A,Spain (ES),Fossil Gas,0.0
2014-12-08,18WPLL1-12345-DL,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WPNN3-12345-DT,Spain (ES),Fossil Hard coal,6694.1
2014-12-08,18WPVENT1-1234-X,Spain (ES),Fossil Gas,0.0
2014-12-08,18WPVENT2-1234-P,Spain (ES),Fossil Gas,0.0
2014-12-08,18WRIC21-1234-AZ,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WROB1-12345-DW,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WROB2-12345-DM,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WSA21-12345-AX,Spain (ES),Hydro Water Reservoir,103.6
2014-12-08,18WSA22-12345-AN,Spain (ES),Hydro Water Reservoir,103.6
2014-12-08,18WSAGU1-1234-CC,Spain (ES),Fossil Gas,0.0
2014-12-08,18WSAGU2-1234-C3,Spain (ES),Fossil Gas,6922.6
2014-12-08,18WSAGU3-1234-CV,Spain (ES),Fossil Gas,4895.0
2014-12-08,18WSBO3-12345-CE,Spain (ES),Fossil Gas,0.0
2014-12-08,18WSLT1-12345-F1,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WSLT1B-12345-J,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WSLT2-12345-FS,Spain (ES),Hydro Water Reservoir,633.9
2014-12-08,18WSLT2B-12345-9,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WSLT3-12345-FI,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WSLT3B--1234-V,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WSLT4-12345-F8,Spain (ES),Hydro Water Reservoir,658.7
2014-12-08,18WSLT4B-12345-Q,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WSOU1-12345-A1,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WSRI2-12345-D7,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WSRI3-12345-DY,Spain (ES),Fossil Hard coal,0.0
2014-12-08,18WSRI4-123456-V,Spain (ES),Fossil Gas,0.0
2014-12-08,18WSRI5-12345--5,Spain (ES),Fossil Gas,0.0
2014-12-08,18WSROQ1-1234-CJ,Spain (ES),Fossil Gas,5173.0
2014-12-08,18WSROQ2-1234-CA,Spain (ES),Fossil Gas,2931.2
2014-12-08,18WSTC4-12345-CV,Spain (ES),Fossil Gas,0.0
2014-12-08,18WTAPOWER-12-C7,Spain (ES),Fossil Gas,0.0
2014-12-08,18WTARRAG-123-CG,Spain (ES),Fossil Gas,0.0
2014-12-08,18WTER1-12345-DO,Spain (ES),Fossil Brown coal/Lignite,7606.5
2014-12-08,18WTER2-12345-DE,Spain (ES),Fossil Brown coal/Lignite,0.0
2014-12-08,18WTER3-12345-D4,Spain (ES),Fossil Brown coal/Lignite,5128.8
2014-12-08,18WTJE1B-12345-A,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WTJE2B-12345-0,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WTJE3B-12345-R,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WTJE4B-12345-H,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WTRL1-12345-BC,Spain (ES),Nuclear,23801.1
2014-12-08,18WVAN2-12345-BA,Spain (ES),Nuclear,24738.4
2014-12-08,18WVC21-12345-A7,Spain (ES),Hydro Water Reservoir,1042.8
2014-12-08,18WVRN1-12345-A3,Spain (ES),Hydro Water Reservoir,939.5
2014-12-08,18WVRN1B-12345-B,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WVRN2-12345-AU,Spain (ES),Hydro Water Reservoir,299.1
2014-12-08,18WVRN2B-12345-1,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WVRN3-12345-AK,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WVRN3B-12345-S,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WVRN4-12345-AA,Spain (ES),Hydro Water Reservoir,0.0
2014-12-08,18WVRN4B-12345-I,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WVRN5-12345-A0,Spain (ES),Hydro Water Reservoir,587.9
2014-12-08,18WVRN5B-12345-8,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,18WVRN6-12345-AR,Spain (ES),Hydro Water Reservoir,569.0
2014-12-08,18WVRN6B-12345-Z,Spain (ES),Hydro Pumped Storage,0.0
2014-12-08,46WGU0000000002A,SE3,Hydro Water Reservoir,0.1
2014-12-08,46WGU0000000002A,Sweden (SE),Hydro Water Reservoir,0.1
2014-12-08,46WGU00000000038,SE3,Hydro Water Reservoir,0.2
2014-12-08,46WGU00000000038,Sweden (SE),Hydro Water Reservoir,0.2
2014-12-08,46WGU00000000046,SE3,Hydro Water Reservoir,0.0
2014-12-08,46WGU00000000046,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU00000000054,SE3,Fossil Oil,0.0
2014-12-08,46WGU00000000054,Sweden (SE),Fossil Oil,0.0
2014-12-08,46WGU00000000062,SE3,Fossil Hard coal,57.3
2014-12-08,46WGU00000000062,Sweden (SE),Fossil Hard coal,57.3
2014-12-08,46WGU0000000009X,SE3,Nuclear,1379.8
2014-12-08,46WGU0000000009X,Sweden (SE),Nuclear,1379.8
2014-12-08,46WGU00000000127,SE3,Biomass,0.0
2014-12-08,46WGU00000000127,Sweden (SE),Biomass,0.0
2014-12-08,46WGU00000000135,SE4,Fossil Oil,-0.5
2014-12-08,46WGU00000000135,Sweden (SE),Fossil Oil,-0.5
2014-12-08,46WGU0000000017Y,SE4,Fossil Oil,0.0
2014-12-08,46WGU0000000017Y,Sweden (SE),Fossil Oil,0.0
2014-12-08,46WGU0000000018W,SE4,Fossil Oil,0.4
2014-12-08,46WGU0000000018W,Sweden (SE),Fossil Oil,0.4
2014-12-08,46WGU0000000019U,SE4,Fossil Oil,-0.1
2014-12-08,46WGU0000000019U,Sweden (SE),Fossil Oil,-0.1
2014-12-08,46WGU00000000208,SE1,Hydro Water Reservoir,0.5
2014-12-08,46WGU00000000208,Sweden (SE),Hydro Water Reservoir,0.5
2014-12-08,46WGU00000000216,SE1,Hydro Water Reservoir,141.9
2014-12-08,46WGU00000000216,Sweden (SE),Hydro Water Reservoir,141.9
2014-12-08,46WGU00000000224,SE1,Hydro Water Reservoir,25.9
2014-12-08,46WGU00000000224,Sweden (SE),Hydro Water Reservoir,25.9
2014-12-08,46WGU00000000232,SE1,Hydro Water Reservoir,0.1
2014-12-08,46WGU00000000232,Sweden (SE),Hydro Water Reservoir,0.1
2014-12-08,46WGU00000000240,SE1,Hydro Water Reservoir,12.9
2014-12-08,46WGU00000000240,Sweden (SE),Hydro Water Reservoir,12.9
2014-12-08,46WGU0000000025Z,SE1,Hydro Water Reservoir,-0.1
2014-12-08,46WGU0000000025Z,Sweden (SE),Hydro Water Reservoir,-0.1
2014-12-08,46WGU0000000026X,SE1,Hydro Water Reservoir,-0.1
2014-12-08,46WGU0000000026X,Sweden (SE),Hydro Water Reservoir,-0.1
2014-12-08,46WGU0000000027V,SE1,Hydro Water Reservoir,0.1
2014-12-08,46WGU0000000027V,Sweden (SE),Hydro Water Reservoir,0.1
2014-12-08,46WGU0000000028T,SE1,Hydro Water Reservoir,0.3
2014-12-08,46WGU0000000028T,Sweden (SE),Hydro Water Reservoir,0.3
2014-12-08,46WGU0000000029R,SE1,Hydro Water Reservoir,31.7
2014-12-08,46WGU0000000029R,Sweden (SE),Hydro Water Reservoir,31.7
2014-12-08,46WGU00000000305,SE1,Hydro Water Reservoir,-0.1
2014-12-08,46WGU00000000305,Sweden (SE),Hydro Water Reservoir,-0.1
2014-12-08,46WGU00000000313,SE1,Hydro Water Reservoir,45.2
2014-12-08,46WGU00000000313,Sweden (SE),Hydro Water Reservoir,45.2
2014-12-08,46WGU00000000321,SE1,Hydro Water Reservoir,0.0
2014-12-08,46WGU00000000321,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000034Y,SE1,Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000034Y,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000035W,SE1,Hydro Water Reservoir,9.5
2014-12-08,46WGU0000000035W,Sweden (SE),Hydro Water Reservoir,9.5
2014-12-08,46WGU0000000036U,SE1,Hydro Water Reservoir,9.6
2014-12-08,46WGU0000000036U,Sweden (SE),Hydro Water Reservoir,9.6
2014-12-08,46WGU0000000037S,SE1,Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000037S,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000038Q,SE1,Hydro Water Reservoir,53.3
2014-12-08,46WGU0000000038Q,Sweden (SE),Hydro Water Reservoir,53.3
2014-12-08,46WGU0000000039O,SE1,Hydro Water Reservoir,89.9
2014-12-08,46WGU0000000039O,Sweden (SE),Hydro Water Reservoir,89.9
2014-12-08,46WGU00000000402,SE1,Hydro Water Reservoir,0.0
2014-12-08,46WGU00000000402,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU00000000410,SE1,Hydro Water Reservoir,0.0
2014-12-08,46WGU00000000410,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000042Z,SE2,Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000042Z,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000043X,SE2,Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000043X,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000044V,SE2,Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000044V,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000045T,SE2,Hydro Water Reservoir,131.0
2014-12-08,46WGU0000000045T,Sweden (SE),Hydro Water Reservoir,131.0
2014-12-08,46WGU0000000046R,SE2,Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000046R,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-08,46WGU0000000047P,SE3,Fossil Peat,-2.7
2014-12-08,46WGU0000000047P,Sweden (SE),Fossil Peat,-2.7
2014-12-08,46WGU0000000048N,SE3,Fossil Oil,-0.1
2014-12-08,46WGU0000000048N,Sweden (SE),Fossil Oil,-0.1
2014-12-08,46WGU0000000049L,SE3,Fossil Oil,1.2
2014-12-08,46WGU0000000049L,Sweden (SE),Fossil Oil,1.2
2014-12-08,46WGU0000000053U,SE3,Nuclear,1211.7
2014-12-08,46WGU0000000053U,Sweden (SE),Nuclear,1211.7
2014-12-08,46WGU0000000137O,SE3,Nuclear,0.0
2014-12-08,46WGU0000000137O,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000138M,SE3,Nuclear,0.0
2014-12-08,46WGU0000000138M,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000139K,SE3,Nuclear,0.0
2014-12-08,46WGU0000000139K,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000140Z,SE3,Nuclear,0.0
2014-12-08,46WGU0000000140Z,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000142V,SE3,Nuclear,0.0
2014-12-08,46WGU0000000142V,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000143T,SE3,Nuclear,0.0
2014-12-08,46WGU0000000143T,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000144R,SE3,Nuclear,0.0
2014-12-08,46WGU0000000144R,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000145P,SE3,Nuclear,0.0
2014-12-08,46WGU0000000145P,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000146N,SE3,Nuclear,0.0
2014-12-08,46WGU0000000146N,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000147L,SE3,Nuclear,0.0
2014-12-08,46WGU0000000147L,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000148J,SE3,Nuclear,0.0
2014-12-08,46WGU0000000148J,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000149H,SE3,Nuclear,0.0
2014-12-08,46WGU0000000149H,Sweden (SE),Nuclear,0.0
2014-12-08,46WGU0000000150W,SE4,Fossil Gas,0.0
2014-12-08,46WGU0000000150W,Sweden (SE),Fossil Gas,0.0
2014-12-08,46WGU0000000151U,SE4,Fossil Gas,0.0
2014-12-08,46WGU0000000151U,Sweden (SE),Fossil Gas,0.0
2014-12-09,16W-ALQUE1-----X,Portugal (PT),Hydro Pumped Storage,779.0
2014-12-09,16W-ALQUE2-----Q,Portugal (PT),Hydro Pumped Storage,671.3
2014-12-09,16W-ALQUE3-----J,Portugal (PT),Hydro Pumped Storage,766.8
2014-12-09,16W-ALQUE4-----C,Portugal (PT),Hydro Pumped Storage,1295.9
2014-12-09,16WAGUIE1------O,Portugal (PT),Hydro Pumped Storage,444.6
2014-12-09,16WAGUIE2------G,Portugal (PT),Hydro Pumped Storage,954.1
2014-12-09,16WAGUIE3------8,Portugal (PT),Hydro Pumped Storage,599.6
2014-12-09,16WALINDO1-----5,Portugal (PT),Hydro Water Reservoir,2358.2
2014-12-09,16WALINDO2-----Z,Portugal (PT),Hydro Water Reservoir,1194.2
2014-12-09,16WBEMPOS1-----T,Portugal (PT),Hydro Run-of-river and poundage,582.5
2014-12-09,16WBEMPOS2-----M,Portugal (PT),Hydro Run-of-river and poundage,469.79999999999995
2014-12-09,16WBEMPOS3-----F,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-09,16WBEMPOS4-----8,Portugal (PT),Hydro Run-of-river and poundage,2563.4
2014-12-09,16WCABRIL1-----G,Portugal (PT),Hydro Water Reservoir,656.4
2014-12-09,16WCABRIL2-----9,Portugal (PT),Hydro Water Reservoir,440.7
2014-12-09,16WCARRA1------C,Portugal (PT),Hydro Run-of-river and poundage,1084.2
2014-12-09,16WCARRA2------4,Portugal (PT),Hydro Run-of-river and poundage,1076.5
2014-12-09,16WCARRA3------X,Portugal (PT),Hydro Run-of-river and poundage,922.1
2014-12-09,16WCBODE1------Q,Portugal (PT),Hydro Water Reservoir,408.9
2014-12-09,16WCBODE2------I,Portugal (PT),Hydro Water Reservoir,462.8
2014-12-09,16WCBODE3------A,Portugal (PT),Hydro Water Reservoir,647.6
2014-12-09,16WCRESTU1-----5,Portugal (PT),Hydro Run-of-river and poundage,500.3
2014-12-09,16WCRESTU2-----Z,Portugal (PT),Hydro Run-of-river and poundage,510.9
2014-12-09,16WCRESTU3-----S,Portugal (PT),Hydro Run-of-river and poundage,452.1
2014-12-09,16WFRADES1-----F,Portugal (PT),Hydro Pumped Storage,1131.2
2014-12-09,16WFRADES2-----8,Portugal (PT),Hydro Pumped Storage,1432.5
2014-12-09,16WFRATEL1-----M,Portugal (PT),Hydro Run-of-river and poundage,227.6
2014-12-09,16WFRATEL2-----F,Portugal (PT),Hydro Run-of-river and poundage,194.1
2014-12-09,16WFRATEL3-----8,Portugal (PT),Hydro Run-of-river and poundage,382.7
2014-12-09,16WLARES1------B,Portugal (PT),Fossil Gas,0.0
2014-12-09,16WLARES2------3,Portugal (PT),Fossil Gas,0.0
2014-12-09,16WMIRAN1------O,Portugal (PT),Hydro Run-of-river and poundage,868.4
2014-12-09,16WMIRAN2------G,Portugal (PT),Hydro Run-of-river and poundage,939.0
2014-12-09,16WMIRAN3------8,Portugal (PT),Hydro Run-of-river and poundage,959.1
2014-12-09,16WMIRAN4------0,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-09,16WPEGO3-------P,Portugal (PT),Fossil Gas,0.0
2014-12-09,16WPEGO4-------G,Portugal (PT),Fossil Gas,0.0
2014-12-09,16WPICOTE1-----N,Portugal (PT),Hydro Run-of-river and poundage,588.9
2014-12-09,16WPICOTE2-----G,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-09,16WPICOTE3-----9,Portugal (PT),Hydro Run-of-river and poundage,886.9
2014-12-09,16WPICOTE4-----3,Portugal (PT),Hydro Run-of-river and poundage,2433.0
2014-12-09,16WPOCIN1------Z,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-09,16WPOCIN2------R,Portugal (PT),Hydro Run-of-river and poundage,1021.7
2014-12-09,16WPOCIN3------J,Portugal (PT),Hydro Run-of-river and poundage,483.5
2014-12-09,16WREGUA1------8,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-09,16WREGUA2------0,Portugal (PT),Hydro Run-of-river and poundage,1229.3
2014-12-09,16WREGUA3------T,Portugal (PT),Hydro Run-of-river and poundage,1145.7
2014-12-09,16WRIBATE1-----0,Portugal (PT),Fossil Gas,0.0
2014-12-09,16WRIBATE2-----U,Portugal (PT),Fossil Gas,978.9
2014-12-09,16WRIBATE3-----N,Portugal (PT),Fossil Gas,0.0
2014-12-09,16WRPG01-------E,Portugal (PT),Fossil Hard coal,5243.8
2014-12-09,16WRPG02-------5,Portugal (PT),Fossil Hard coal,5202.8
2014-12-09,16WRTG01-------3,Portugal (PT),Fossil Gas,0.0
2014-12-09,16WRTG02-------V,Portugal (PT),Fossil Gas,0.0
2014-12-09,16WRTG03-------M,Portugal (PT),Fossil Gas,2370.1
2014-12-09,16WTORRA1------U,Portugal (PT),Hydro Run-of-river and poundage,559.3
2014-12-09,16WTORRA2------M,Portugal (PT),Hydro Run-of-river and poundage,571.7
2014-12-09,16WVALEIR1-----0,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-09,16WVALEIR2-----U,Portugal (PT),Hydro Run-of-river and poundage,1080.1
2014-12-09,16WVALEIR3-----N,Portugal (PT),Hydro Run-of-river and poundage,1150.3
